user_id,order_id,item_id,purchase_date,return_date,return_reason,refund_amount,payment_method,receipt_id
USER00002216,ORD00002216,PROD00002216,2023-09-01,2024-07-27,Changed mind,1116.48,PayPal,ORD00002216-PROD00002216
USER00002217,ORD00002217,PROD00002217,2024-07-21,2024-06-02,Not as described,242.49,Credit Card,ORD00002217-PROD00002217
USER00002218,ORD00002218,PROD00002218,2023-07-15,,Not Returned,0.0,Debit Card,ORD00002218-PROD00002218
USER00002219,ORD00002219,PROD00002219,2024-02-21,2023-04-10,Not as described,517.02,PayPal,ORD00002219-PROD00002219
USER00002220,ORD00002220,PROD00002220,2024-12-26,2023-07-16,Wrong item,196.16,Gift Card,ORD00002220-PROD00002220
USER00002221,ORD00002221,PROD00002221,2023-05-20,2024-09-08,Wrong item,780.99,Gift Card,ORD00002221-PROD00002221
USER00002222,ORD00002222,PROD00002222,2024-04-07,2023-04-07,Defective,182.51,Debit Card,ORD00002222-PROD00002222
USER00002223,ORD00002223,PROD00002223,2023-06-26,2024-02-13,Wrong item,2226.3999999999996,Debit Card,ORD00002223-PROD00002223
USER00002224,ORD00002224,PROD00002224,2024-10-05,,Not Returned,0.0,Gift Card,ORD00002224-PROD00002224
USER00002225,ORD00002225,PROD00002225,2023-05-21,,Not Returned,0.0,PayPal,ORD00002225-PROD00002225
USER00002226,ORD00002226,PROD00002226,2023-02-20,,Not Returned,0.0,Debit Card,ORD00002226-PROD00002226
USER00002227,ORD00002227,PROD00002227,2023-01-06,,Not Returned,0.0,Debit Card,ORD00002227-PROD00002227
USER00002228,ORD00002228,PROD00002228,2023-05-21,,Not Returned,0.0,PayPal,ORD00002228-PROD00002228
USER00002229,ORD00002229,PROD00002229,2023-06-29,,Not Returned,0.0,Gift Card,ORD00002229-PROD00002229
USER00002230,ORD00002230,PROD00002230,2024-01-15,,Not Returned,0.0,Debit Card,ORD00002230-PROD00002230
USER00002231,ORD00002231,PROD00002231,2024-07-16,2023-11-21,Changed mind,1424.76,Credit Card,ORD00002231-PROD00002231
USER00002232,ORD00002232,PROD00002232,2023-08-14,2023-06-03,Defective,103.36,Debit Card,ORD00002232-PROD00002232
USER00002233,ORD00002233,PROD00002233,2023-01-06,,Not Returned,0.0,Gift Card,ORD00002233-PROD00002233
USER00002234,ORD00002234,PROD00002234,2023-01-22,2023-06-10,Changed mind,1829.48,Credit Card,ORD00002234-PROD00002234
USER00002235,ORD00002235,PROD00002235,2024-05-10,,Not Returned,0.0,PayPal,ORD00002235-PROD00002235
USER00002236,ORD00002236,PROD00002236,2024-01-14,,Not Returned,0.0,Credit Card,ORD00002236-PROD00002236
USER00002237,ORD00002237,PROD00002237,2023-10-14,,Not Returned,0.0,Debit Card,ORD00002237-PROD00002237
USER00002238,ORD00002238,PROD00002238,2023-10-17,,Not Returned,0.0,Debit Card,ORD00002238-PROD00002238
USER00002239,ORD00002239,PROD00002239,2024-10-26,2023-09-08,Defective,137.85,Gift Card,ORD00002239-PROD00002239
USER00002240,ORD00002240,PROD00002240,2023-04-26,2024-04-26,Wrong item,338.34,Credit Card,ORD00002240-PROD00002240
USER00002241,ORD00002241,PROD00002241,2024-01-23,,Not Returned,0.0,PayPal,ORD00002241-PROD00002241
USER00002242,ORD00002242,PROD00002242,2023-10-17,2024-09-12,Defective,49.36,PayPal,ORD00002242-PROD00002242
USER00002243,ORD00002243,PROD00002243,2024-07-30,2023-09-23,Not as described,833.94,Credit Card,ORD00002243-PROD00002243
USER00002244,ORD00002244,PROD00002244,2024-01-21,2023-10-05,Not as described,57.82,Credit Card,ORD00002244-PROD00002244
USER00002245,ORD00002245,PROD00002245,2023-05-20,,Not Returned,0.0,PayPal,ORD00002245-PROD00002245
USER00002246,ORD00002246,PROD00002246,2023-08-04,,Not Returned,0.0,Debit Card,ORD00002246-PROD00002246
USER00002247,ORD00002247,PROD00002247,2023-12-02,,Not Returned,0.0,Credit Card,ORD00002247-PROD00002247
USER00002248,ORD00002248,PROD00002248,2023-07-28,2023-11-02,Changed mind,1259.1,Gift Card,ORD00002248-PROD00002248
USER00002249,ORD00002249,PROD00002249,2023-12-19,,Not Returned,0.0,Debit Card,ORD00002249-PROD00002249
USER00002250,ORD00002250,PROD00002250,2023-07-19,2023-04-19,Wrong item,172.96,Credit Card,ORD00002250-PROD00002250
USER00002251,ORD00002251,PROD00002251,2023-10-04,,Not Returned,0.0,Gift Card,ORD00002251-PROD00002251
USER00002252,ORD00002252,PROD00002252,2023-11-26,,Not Returned,0.0,Credit Card,ORD00002252-PROD00002252
USER00002253,ORD00002253,PROD00002253,2023-11-29,2024-06-01,Changed mind,329.21,Credit Card,ORD00002253-PROD00002253
USER00002254,ORD00002254,PROD00002254,2023-06-07,,Not Returned,0.0,Credit Card,ORD00002254-PROD00002254
USER00002255,ORD00002255,PROD00002255,2024-07-24,,Not Returned,0.0,Credit Card,ORD00002255-PROD00002255
USER00002256,ORD00002256,PROD00002256,2024-07-28,,Not Returned,0.0,PayPal,ORD00002256-PROD00002256
USER00002257,ORD00002257,PROD00002257,2024-02-09,,Not Returned,0.0,PayPal,ORD00002257-PROD00002257
USER00002258,ORD00002258,PROD00002258,2024-08-06,2024-03-22,Defective,204.75,Debit Card,ORD00002258-PROD00002258
USER00002259,ORD00002259,PROD00002259,2024-08-13,,Not Returned,0.0,Debit Card,ORD00002259-PROD00002259
USER00002260,ORD00002260,PROD00002260,2024-03-06,,Not Returned,0.0,Gift Card,ORD00002260-PROD00002260
USER00002261,ORD00002261,PROD00002261,2024-11-25,,Not Returned,0.0,PayPal,ORD00002261-PROD00002261
USER00002262,ORD00002262,PROD00002262,2023-12-07,,Not Returned,0.0,Credit Card,ORD00002262-PROD00002262
USER00002263,ORD00002263,PROD00002263,2024-10-09,,Not Returned,0.0,Debit Card,ORD00002263-PROD00002263
USER00002264,ORD00002264,PROD00002264,2024-07-07,,Not Returned,0.0,Gift Card,ORD00002264-PROD00002264
USER00002265,ORD00002265,PROD00002265,2023-03-29,,Not Returned,0.0,Debit Card,ORD00002265-PROD00002265
USER00002266,ORD00002266,PROD00002266,2024-02-06,2023-06-19,Not as described,333.55,Credit Card,ORD00002266-PROD00002266
USER00002267,ORD00002267,PROD00002267,2023-09-27,2023-04-02,Changed mind,667.02,Debit Card,ORD00002267-PROD00002267
USER00002268,ORD00002268,PROD00002268,2024-01-22,,Not Returned,0.0,Gift Card,ORD00002268-PROD00002268
USER00002269,ORD00002269,PROD00002269,2023-02-19,,Not Returned,0.0,PayPal,ORD00002269-PROD00002269
USER00002270,ORD00002270,PROD00002270,2024-09-16,2023-04-14,Not as described,1003.1,Credit Card,ORD00002270-PROD00002270
USER00002271,ORD00002271,PROD00002271,2023-06-27,2023-07-17,Not as described,703.02,Debit Card,ORD00002271-PROD00002271
USER00002272,ORD00002272,PROD00002272,2024-12-05,,Not Returned,0.0,Gift Card,ORD00002272-PROD00002272
USER00002273,ORD00002273,PROD00002273,2024-03-23,2023-12-18,Wrong item,763.14,Debit Card,ORD00002273-PROD00002273
USER00002274,ORD00002274,PROD00002274,2024-10-05,2024-12-25,Wrong item,696.3,Gift Card,ORD00002274-PROD00002274
USER00002275,ORD00002275,PROD00002275,2024-03-04,2024-01-15,Changed mind,246.28,Gift Card,ORD00002275-PROD00002275
USER00002276,ORD00002276,PROD00002276,2023-10-02,,Not Returned,0.0,PayPal,ORD00002276-PROD00002276
USER00002277,ORD00002277,PROD00002277,2024-06-01,,Not Returned,0.0,Credit Card,ORD00002277-PROD00002277
USER00002278,ORD00002278,PROD00002278,2024-07-26,,Not Returned,0.0,Credit Card,ORD00002278-PROD00002278
USER00002279,ORD00002279,PROD00002279,2024-07-14,2023-06-13,Changed mind,1236.04,PayPal,ORD00002279-PROD00002279
USER00002280,ORD00002280,PROD00002280,2023-10-28,,Not Returned,0.0,Debit Card,ORD00002280-PROD00002280
USER00002281,ORD00002281,PROD00002281,2024-09-20,,Not Returned,0.0,Gift Card,ORD00002281-PROD00002281
USER00002282,ORD00002282,PROD00002282,2024-02-05,2023-12-31,Not as described,306.0,Gift Card,ORD00002282-PROD00002282
USER00002283,ORD00002283,PROD00002283,2023-03-11,,Not Returned,0.0,Gift Card,ORD00002283-PROD00002283
USER00002284,ORD00002284,PROD00002284,2023-12-21,,Not Returned,0.0,Gift Card,ORD00002284-PROD00002284
USER00002285,ORD00002285,PROD00002285,2023-06-06,2023-05-02,Not as described,99.75,Gift Card,ORD00002285-PROD00002285
USER00002286,ORD00002286,PROD00002286,2024-07-01,2023-11-03,Changed mind,282.0,Debit Card,ORD00002286-PROD00002286
USER00002287,ORD00002287,PROD00002287,2024-07-16,2024-11-06,Defective,496.48,Gift Card,ORD00002287-PROD00002287
USER00002288,ORD00002288,PROD00002288,2023-04-09,2024-02-22,Changed mind,693.28,Gift Card,ORD00002288-PROD00002288
USER00002289,ORD00002289,PROD00002289,2023-02-27,2023-12-09,Not as described,79.1,Credit Card,ORD00002289-PROD00002289
USER00002290,ORD00002290,PROD00002290,2024-06-10,2023-11-04,Defective,302.76,PayPal,ORD00002290-PROD00002290
USER00002291,ORD00002291,PROD00002291,2023-05-06,2024-11-28,Changed mind,868.78,PayPal,ORD00002291-PROD00002291
USER00002292,ORD00002292,PROD00002292,2023-10-18,,Not Returned,0.0,Debit Card,ORD00002292-PROD00002292
USER00002293,ORD00002293,PROD00002293,2024-05-24,,Not Returned,0.0,Credit Card,ORD00002293-PROD00002293
USER00002294,ORD00002294,PROD00002294,2024-01-11,,Not Returned,0.0,Gift Card,ORD00002294-PROD00002294
USER00002295,ORD00002295,PROD00002295,2023-02-11,,Not Returned,0.0,PayPal,ORD00002295-PROD00002295
USER00002296,ORD00002296,PROD00002296,2024-08-05,,Not Returned,0.0,Gift Card,ORD00002296-PROD00002296
USER00002297,ORD00002297,PROD00002297,2023-11-11,2023-12-15,Changed mind,945.34,Debit Card,ORD00002297-PROD00002297
USER00002298,ORD00002298,PROD00002298,2023-07-17,,Not Returned,0.0,Credit Card,ORD00002298-PROD00002298
USER00002299,ORD00002299,PROD00002299,2024-06-17,2024-02-09,Changed mind,477.04,Credit Card,ORD00002299-PROD00002299
USER00002300,ORD00002300,PROD00002300,2023-12-22,2023-12-04,Not as described,176.4,PayPal,ORD00002300-PROD00002300
USER00002301,ORD00002301,PROD00002301,2023-09-10,2024-07-06,Wrong item,467.18999999999994,Debit Card,ORD00002301-PROD00002301
USER00002302,ORD00002302,PROD00002302,2024-10-28,,Not Returned,0.0,PayPal,ORD00002302-PROD00002302
USER00002303,ORD00002303,PROD00002303,2023-03-07,,Not Returned,0.0,Credit Card,ORD00002303-PROD00002303
USER00002304,ORD00002304,PROD00002304,2024-07-18,2023-02-11,Defective,23.88,Gift Card,ORD00002304-PROD00002304
USER00002305,ORD00002305,PROD00002305,2023-05-12,,Not Returned,0.0,Credit Card,ORD00002305-PROD00002305
USER00002306,ORD00002306,PROD00002306,2023-12-25,,Not Returned,0.0,PayPal,ORD00002306-PROD00002306
USER00002307,ORD00002307,PROD00002307,2024-12-15,,Not Returned,0.0,Credit Card,ORD00002307-PROD00002307
USER00002308,ORD00002308,PROD00002308,2023-06-04,,Not Returned,0.0,PayPal,ORD00002308-PROD00002308
USER00002309,ORD00002309,PROD00002309,2023-04-22,2023-04-27,Defective,73.56,Debit Card,ORD00002309-PROD00002309
USER00002310,ORD00002310,PROD00002310,2024-12-20,2024-06-12,Not as described,699.6,Debit Card,ORD00002310-PROD00002310
USER00002311,ORD00002311,PROD00002311,2023-05-06,,Not Returned,0.0,Credit Card,ORD00002311-PROD00002311
USER00002312,ORD00002312,PROD00002312,2024-11-06,,Not Returned,0.0,PayPal,ORD00002312-PROD00002312
USER00002313,ORD00002313,PROD00002313,2023-05-09,2024-09-27,Defective,614.46,Gift Card,ORD00002313-PROD00002313
USER00002314,ORD00002314,PROD00002314,2024-09-06,2024-02-24,Defective,892.86,Credit Card,ORD00002314-PROD00002314
USER00002315,ORD00002315,PROD00002315,2023-08-28,,Not Returned,0.0,Credit Card,ORD00002315-PROD00002315
USER00002316,ORD00002316,PROD00002316,2023-03-31,,Not Returned,0.0,Gift Card,ORD00002316-PROD00002316
USER00002317,ORD00002317,PROD00002317,2024-07-07,,Not Returned,0.0,Debit Card,ORD00002317-PROD00002317
USER00002318,ORD00002318,PROD00002318,2024-03-13,2023-09-23,Not as described,265.58,Debit Card,ORD00002318-PROD00002318
USER00002319,ORD00002319,PROD00002319,2023-07-05,,Not Returned,0.0,Debit Card,ORD00002319-PROD00002319
USER00002320,ORD00002320,PROD00002320,2024-09-08,2023-04-25,Defective,1531.52,Debit Card,ORD00002320-PROD00002320
USER00002321,ORD00002321,PROD00002321,2024-11-10,2023-03-09,Wrong item,578.32,Debit Card,ORD00002321-PROD00002321
USER00002322,ORD00002322,PROD00002322,2023-08-22,,Not Returned,0.0,Credit Card,ORD00002322-PROD00002322
USER00002323,ORD00002323,PROD00002323,2024-07-18,,Not Returned,0.0,Credit Card,ORD00002323-PROD00002323
USER00002324,ORD00002324,PROD00002324,2023-09-26,2023-03-31,Wrong item,414.45,Debit Card,ORD00002324-PROD00002324
USER00002325,ORD00002325,PROD00002325,2024-03-12,,Not Returned,0.0,Credit Card,ORD00002325-PROD00002325
USER00002326,ORD00002326,PROD00002326,2024-10-04,2024-05-02,Changed mind,1514.7,Gift Card,ORD00002326-PROD00002326
USER00002327,ORD00002327,PROD00002327,2024-09-02,2023-05-27,Not as described,205.84,Credit Card,ORD00002327-PROD00002327
USER00002328,ORD00002328,PROD00002328,2023-11-17,,Not Returned,0.0,Debit Card,ORD00002328-PROD00002328
USER00002329,ORD00002329,PROD00002329,2024-02-10,,Not Returned,0.0,Credit Card,ORD00002329-PROD00002329
USER00002330,ORD00002330,PROD00002330,2024-10-10,,Not Returned,0.0,Debit Card,ORD00002330-PROD00002330
USER00002331,ORD00002331,PROD00002331,2023-03-31,2024-07-18,Wrong item,677.5,Credit Card,ORD00002331-PROD00002331
USER00002332,ORD00002332,PROD00002332,2023-04-19,,Not Returned,0.0,PayPal,ORD00002332-PROD00002332
USER00002333,ORD00002333,PROD00002333,2024-11-21,,Not Returned,0.0,Debit Card,ORD00002333-PROD00002333
USER00002334,ORD00002334,PROD00002334,2023-07-15,2024-09-26,Defective,480.49,Credit Card,ORD00002334-PROD00002334
USER00002335,ORD00002335,PROD00002335,2024-08-25,,Not Returned,0.0,Debit Card,ORD00002335-PROD00002335
USER00002336,ORD00002336,PROD00002336,2023-06-16,2023-04-24,Changed mind,1593.25,Credit Card,ORD00002336-PROD00002336
USER00002337,ORD00002337,PROD00002337,2024-07-12,,Not Returned,0.0,Credit Card,ORD00002337-PROD00002337
USER00002338,ORD00002338,PROD00002338,2023-04-03,,Not Returned,0.0,Debit Card,ORD00002338-PROD00002338
USER00002339,ORD00002339,PROD00002339,2023-02-02,2024-09-25,Defective,145.56,Gift Card,ORD00002339-PROD00002339
USER00002340,ORD00002340,PROD00002340,2023-07-01,,Not Returned,0.0,Debit Card,ORD00002340-PROD00002340
USER00002341,ORD00002341,PROD00002341,2023-04-01,2023-07-26,Wrong item,215.35,Credit Card,ORD00002341-PROD00002341
USER00002342,ORD00002342,PROD00002342,2023-07-17,2024-06-17,Changed mind,167.46,PayPal,ORD00002342-PROD00002342
USER00002343,ORD00002343,PROD00002343,2024-06-13,,Not Returned,0.0,Credit Card,ORD00002343-PROD00002343
USER00002344,ORD00002344,PROD00002344,2023-03-20,2023-12-01,Not as described,481.75,Credit Card,ORD00002344-PROD00002344
USER00002345,ORD00002345,PROD00002345,2023-08-17,,Not Returned,0.0,Credit Card,ORD00002345-PROD00002345
USER00002346,ORD00002346,PROD00002346,2024-07-12,2023-11-17,Not as described,562.8,Credit Card,ORD00002346-PROD00002346
USER00002347,ORD00002347,PROD00002347,2024-04-09,2024-05-15,Wrong item,2232.9,PayPal,ORD00002347-PROD00002347
USER00002348,ORD00002348,PROD00002348,2023-01-27,2024-05-29,Wrong item,68.60000000000001,Credit Card,ORD00002348-PROD00002348
USER00002349,ORD00002349,PROD00002349,2023-05-28,2023-10-15,Changed mind,2182.85,Credit Card,ORD00002349-PROD00002349
USER00002350,ORD00002350,PROD00002350,2024-02-01,2024-05-04,Defective,957.72,Debit Card,ORD00002350-PROD00002350
USER00002351,ORD00002351,PROD00002351,2024-06-27,,Not Returned,0.0,Gift Card,ORD00002351-PROD00002351
USER00002352,ORD00002352,PROD00002352,2024-10-23,,Not Returned,0.0,Credit Card,ORD00002352-PROD00002352
USER00002353,ORD00002353,PROD00002353,2024-05-10,2023-02-19,Changed mind,370.24,PayPal,ORD00002353-PROD00002353
USER00002354,ORD00002354,PROD00002354,2023-02-14,,Not Returned,0.0,Gift Card,ORD00002354-PROD00002354
USER00002355,ORD00002355,PROD00002355,2024-02-29,2023-08-25,Wrong item,1032.18,Gift Card,ORD00002355-PROD00002355
USER00002356,ORD00002356,PROD00002356,2024-09-16,,Not Returned,0.0,PayPal,ORD00002356-PROD00002356
USER00002357,ORD00002357,PROD00002357,2024-08-21,,Not Returned,0.0,PayPal,ORD00002357-PROD00002357
USER00002358,ORD00002358,PROD00002358,2024-02-07,2024-10-18,Not as described,23.78,Debit Card,ORD00002358-PROD00002358
USER00002359,ORD00002359,PROD00002359,2024-06-03,,Not Returned,0.0,Credit Card,ORD00002359-PROD00002359
USER00002360,ORD00002360,PROD00002360,2024-01-14,,Not Returned,0.0,Debit Card,ORD00002360-PROD00002360
USER00002361,ORD00002361,PROD00002361,2023-02-14,,Not Returned,0.0,Credit Card,ORD00002361-PROD00002361
USER00002362,ORD00002362,PROD00002362,2023-08-03,2024-09-07,Changed mind,1475.3700000000001,PayPal,ORD00002362-PROD00002362
USER00002363,ORD00002363,PROD00002363,2024-03-07,,Not Returned,0.0,Credit Card,ORD00002363-PROD00002363
USER00002364,ORD00002364,PROD00002364,2023-09-25,,Not Returned,0.0,Gift Card,ORD00002364-PROD00002364
USER00002365,ORD00002365,PROD00002365,2023-07-08,2023-08-13,Defective,1814.8,Debit Card,ORD00002365-PROD00002365
USER00002366,ORD00002366,PROD00002366,2024-04-08,,Not Returned,0.0,Debit Card,ORD00002366-PROD00002366
USER00002367,ORD00002367,PROD00002367,2023-02-01,,Not Returned,0.0,PayPal,ORD00002367-PROD00002367
USER00002368,ORD00002368,PROD00002368,2024-01-27,2024-07-29,Not as described,1292.16,Gift Card,ORD00002368-PROD00002368
USER00002369,ORD00002369,PROD00002369,2023-01-11,,Not Returned,0.0,Debit Card,ORD00002369-PROD00002369
USER00002370,ORD00002370,PROD00002370,2024-01-26,2024-08-20,Wrong item,500.52,Debit Card,ORD00002370-PROD00002370
USER00002371,ORD00002371,PROD00002371,2024-02-06,2024-09-10,Changed mind,148.15,Credit Card,ORD00002371-PROD00002371
USER00002372,ORD00002372,PROD00002372,2023-04-21,2024-03-03,Wrong item,434.02,PayPal,ORD00002372-PROD00002372
USER00002373,ORD00002373,PROD00002373,2023-10-04,,Not Returned,0.0,Debit Card,ORD00002373-PROD00002373
USER00002374,ORD00002374,PROD00002374,2024-06-04,,Not Returned,0.0,PayPal,ORD00002374-PROD00002374
USER00002375,ORD00002375,PROD00002375,2024-03-03,2023-02-06,Changed mind,485.74,Gift Card,ORD00002375-PROD00002375
USER00002376,ORD00002376,PROD00002376,2024-11-02,,Not Returned,0.0,Credit Card,ORD00002376-PROD00002376
USER00002377,ORD00002377,PROD00002377,2024-07-16,2023-06-06,Not as described,984.3000000000001,PayPal,ORD00002377-PROD00002377
USER00002378,ORD00002378,PROD00002378,2023-07-24,2024-10-27,Defective,1033.29,Debit Card,ORD00002378-PROD00002378
USER00002379,ORD00002379,PROD00002379,2023-07-12,,Not Returned,0.0,PayPal,ORD00002379-PROD00002379
USER00002380,ORD00002380,PROD00002380,2023-01-22,,Not Returned,0.0,PayPal,ORD00002380-PROD00002380
USER00002381,ORD00002381,PROD00002381,2023-01-18,,Not Returned,0.0,Debit Card,ORD00002381-PROD00002381
USER00002382,ORD00002382,PROD00002382,2023-02-24,2024-02-01,Defective,1037.05,Credit Card,ORD00002382-PROD00002382
USER00002383,ORD00002383,PROD00002383,2023-12-20,,Not Returned,0.0,Debit Card,ORD00002383-PROD00002383
USER00002384,ORD00002384,PROD00002384,2024-11-29,2024-09-05,Wrong item,234.72,PayPal,ORD00002384-PROD00002384
USER00002385,ORD00002385,PROD00002385,2023-08-27,,Not Returned,0.0,Credit Card,ORD00002385-PROD00002385
USER00002386,ORD00002386,PROD00002386,2023-08-21,2023-06-25,Not as described,878.45,Gift Card,ORD00002386-PROD00002386
USER00002387,ORD00002387,PROD00002387,2023-04-17,,Not Returned,0.0,Gift Card,ORD00002387-PROD00002387
USER00002388,ORD00002388,PROD00002388,2023-07-28,,Not Returned,0.0,PayPal,ORD00002388-PROD00002388
USER00002389,ORD00002389,PROD00002389,2024-07-30,2024-03-26,Changed mind,1604.8,Debit Card,ORD00002389-PROD00002389
USER00002390,ORD00002390,PROD00002390,2023-07-12,2023-08-05,Wrong item,888.16,Credit Card,ORD00002390-PROD00002390
USER00002391,ORD00002391,PROD00002391,2023-02-10,,Not Returned,0.0,PayPal,ORD00002391-PROD00002391
USER00002392,ORD00002392,PROD00002392,2023-08-31,2023-08-16,Wrong item,613.96,Gift Card,ORD00002392-PROD00002392
USER00002393,ORD00002393,PROD00002393,2023-01-25,2024-02-06,Not as described,921.74,Debit Card,ORD00002393-PROD00002393
USER00002394,ORD00002394,PROD00002394,2024-05-27,2023-12-05,Changed mind,968.96,Debit Card,ORD00002394-PROD00002394
USER00002395,ORD00002395,PROD00002395,2024-04-15,,Not Returned,0.0,PayPal,ORD00002395-PROD00002395
USER00002396,ORD00002396,PROD00002396,2023-11-08,2024-01-01,Defective,859.26,Credit Card,ORD00002396-PROD00002396
USER00002397,ORD00002397,PROD00002397,2023-04-16,2024-03-15,Wrong item,88.96,Credit Card,ORD00002397-PROD00002397
USER00002398,ORD00002398,PROD00002398,2023-01-31,,Not Returned,0.0,Debit Card,ORD00002398-PROD00002398
USER00002399,ORD00002399,PROD00002399,2023-06-18,,Not Returned,0.0,PayPal,ORD00002399-PROD00002399
USER00002400,ORD00002400,PROD00002400,2024-11-25,,Not Returned,0.0,Gift Card,ORD00002400-PROD00002400
